,0,1
0,3.4578276942147985,0.1
1,6.916900386996442,5.881179893707383
2,10.37659729308546,8.317391650629686
3,13.836722554073688,10.187049274979216
4,17.296414236846463,11.763384952501422
5,20.773265723899687,13.151963441572693
6,24.231409993263618,14.413280585591778
7,27.699454144180123,15.566762667062031
8,31.161133663422582,16.643453410930114
9,34.62015157916617,17.65279968260632
10,38.082428631437224,18.60675994878371
11,41.5417745690458,19.514975949623206
12,45.00131980257222,20.38204468865815
13,48.45939695602283,21.21375021125973
14,51.91772553640361,22.01372230133351
15,55.378273451229376,22.785680928250446
16,58.83677079940162,23.5328012466067
17,62.29611260649696,24.256498263228686
18,65.7564296942332,24.959389537105462
19,68.83288623673074,25.64321151771619
20,71.83216975200278,25.045640769780576
21,72.98387842270249,24.19285333223608
22,76.59330963117579,23.85728884356499
23,80.19538536930088,22.77362935604829
24,83.64109798345503,21.638140717559658
25,87.0463598802263,20.493149028754832
26,90.51737032561404,19.29496023732511
27,93.957228773236,17.99170209637012
28,97.23065078018035,16.599497765228367
29,100.2963119654434,15.156365592073865
30,103.5045416848293,13.667339220452456
31,106.5538631749258,11.92832336380087
32,109.71388387238919,11.104982824710026
33,112.93823727372872,12.435988770206338
34,116.17405297354966,13.66845327749862
35,119.4191939063023,14.803759497634973
36,122.79123176141341,15.86198930119876
37,126.21195626644172,16.891509202627667
38,129.67819891498837,17.8754112733872
39,133.17444584785622,18.820009422904253
40,136.6543666651226,19.727017615617505
41,140.11359648814408,20.590153767748973
42,143.5721761451623,21.413704266421583
43,147.0467662189152,22.206587468135304
44,150.5324736069495,22.97560505661326
45,154.01037000257205,23.36282462122208
46,157.04641724046,22.29643524743956
47,158.87508164119123,21.32196903226421
48,162.68079971250114,20.7129201659881
49,166.1878302841447,19.38414323111181
50,169.65277540677585,18.073366615029094
51,173.1162868701794,16.677450317252095
52,176.57452787126186,15.154147570772894
53,180.04537017470346,13.46227375229042
54,183.49496814018858,11.516988422909227
55,186.12021677054025,9.188616561844025
56,188.2844730935876,6.9048673771239635
57,190.7238895149409,7.790593153780554
58,194.49618679279445,9.224288910331548
59,198.08948288429002,11.064592686518703
60,201.5644435689982,10.503457364267282
61,205.03566365715253,8.211030868364917
62,208.69233497910813,10.068754537555206
63,210.78613004619035,11.744055757952456
64,213.66149579261048,12.603999219165262
65,217.33171702343324,13.697242561220849
66,220.8916428339912,14.977204882392027
67,224.38911114449164,16.121908205753034
68,227.85687024016497,17.17237919741267
69,231.3312499085643,18.154013282369952
70,234.79824893223278,19.086952708648898
71,238.17661926298953,19.974527627427992
72,241.4929285213652,20.803015580594362
73,244.86743034465755,21.58537814888144
74,248.40119855309578,22.353379343247674
75,251.93434370468995,23.13031020430799
76,255.43867877055206,23.881848790733432
77,258.92638421376563,24.45474229602422
78,262.4010151227289,25.157731916790343
79,265.86608980955293,25.689515014342415
80,269.3255001193486,24.973504744758486
81,272.78341882259053,23.98424889170672
82,276.2434709206157,22.95285021634455
83,279.70994445025025,21.87640739774874
84,283.1878360726829,20.77162201595778
85,286.68561391003357,19.564503532156515
86,290.20950353895364,18.29369520352325
87,292.8918424925719,17.477843334652043
88,296.77715702713573,18.205153848016476
89,299.63271225893,19.229999059087795
90,302.2210377492794,19.95010966045498
91,306.28110260057633,20.5823653865603
92,309.65782515124596,21.546099726373797
93,313.1603424742961,22.315950325395992
94,316.63841568357725,23.08737343562587
95,320.11027616587603,23.828712601583295
96,323.5841166133462,24.54640806863282
97,327.0528185480133,25.24409938077698
98,330.5190583910252,25.922028718702087
99,333.9788820448611,26.530177599711465
100,337.43517981680327,27.16243596316444
101,340.893871232408,26.256613617254967
102,344.3527152786895,25.317742372244652
103,347.81707450704766,24.342642875813862
104,351.2792919381985,23.32516308586924
105,354.7452228696515,22.261899940173222
106,358.2076014151524,21.144009929669043
107,361.66581868112047,19.96486554597679
108,365.1276357150814,18.71311878189678
109,368.5858472829823,17.369956133218203
110,372.04873930133715,15.915414355878784
111,375.5075990938526,14.31153122004577
112,378.9802876077317,12.505834189174593
113,382.0592599832896,10.381630390878902
114,384.31978174585436,8.04556124777576
115,386.64260310595284,5.791641481066111
116,389.06199222083217,6.1623436283578465
117,391.88904385534954,7.310104372921113
118,394.7715484580295,9.039255626885115
119,397.74475712693265,10.513476509460293
120,400.8350875444654,11.843364175942803
121,404.0841256197057,13.083141028794754
122,407.4762737813894,14.270913072811256
123,410.9400875099168,15.413644654933904
124,414.4140654204275,16.499047815975516
125,417.85855538915837,17.52022710865797
126,421.2913764109541,18.477100898849418
127,424.714554742053,19.383793948662877
